Date,^GSPC,IBM,BRK-B,KO,AXP,JPM,WFC,STT,BK,CI,WMT,COST,TRV,PNC,GS,MCO,DE,ECL,MSFT,DD,PG,BLK,HD,BA,VRTX,A,DIS,INTC,JNJ,FDX,TGT
1/31/2003,855.700012,49.777927,44.48,9.221978,23.910288,14.098378,13.993563,29.404198,18.101278,13.89905,32.989719,20.384623,20.706059,26.755486,54.357929,17.125658,14.568168,19.944004,15.106836,21.680758,26.250326,28.246349,13.930269,21.139175,13.84,10.209218,13.950196,9.913666,32.681091,46.499611,19.476971
2/3/2003,860.320007,49.765202,45.32,9.15132,24.024693,14.243355,14.102872,29.233381,18.051197,13.494837,33.176071,20.617632,20.65531,26.889143,55.275864,17.542759,14.402463,19.96423,15.456977,21.389784,26.296347,28.212915,14.250207,20.817982,13.86,10.215411,13.91034,9.989635,32.516487,46.826706,19.691006
2/4/2003,848.200012,49.071346,44.119999,9.192349,23.351728,13.923204,13.893129,28.557508,17.629072,13.030156,32.541134,20.165743,19.627611,26.506405,53.894955,17.170643,14.354137,19.78219,15.062279,21.352493,26.354628,28.273087,14.070239,20.90497,13.47,10.097709,13.471907,9.901003,32.162914,45.995701,19.180088
2/5/2003,843.590027,49.179585,44.799999,9.128528,23.318075,13.856763,13.473922,28.074738,17.350029,12.96332,32.258144,20.264595,19.640299,26.299845,53.807182,17.60409,14.48877,19.693182,14.947686,21.479321,26.167505,28.005674,14.203543,20.63583,13.74,10.110096,13.471907,9.875651,31.760578,46.278614,19.242233
2/6/2003,838.150024,49.4347,43.279999,9.096615,22.719139,13.476216,13.634469,27.770224,16.849205,12.482724,32.292679,20.441116,19.113768,26.050766,53.200516,17.460972,14.17462,19.51519,15.09411,21.248032,26.029448,27.785038,14.416835,20.555098,13.86,7.594964,13.55162,9.767892,31.772791,46.570332,18.77965
2/7/2003,829.690002,49.173191,42.66,9.010009,22.705671,13.276878,13.512574,27.487988,16.777664,13.69217,32.292679,20.137497,18.79023,26.154045,52.442219,17.309673,14.105577,19.478769,14.826727,21.06152,25.762566,27.918747,14.203543,20.185036,14.23,7.093174,13.03347,9.539698,31.602077,46.075283,18.503473
2/10/2003,835.969971,49.6898,42.119999,9.13081,22.591276,13.349373,13.622586,27.807362,16.877823,13.625331,32.451397,20.250475,19.177202,26.123663,52.474148,17.27696,13.981296,19.579908,15.081373,21.210722,26.035593,27.751616,14.383504,20.366707,14.28,7.26663,13.121155,9.679155,31.723999,45.907295,18.482758
2/11/2003,829.200012,49.358147,42.459999,8.889202,22.32209,13.288964,13.557177,27.599396,16.548716,13.73036,32.610134,20.208097,18.796579,25.722698,51.923389,17.07659,14.43008,19.34528,14.782166,20.860081,25.520206,27.551046,14.183547,20.077379,13.95,7.464871,13.1371,9.723521,31.699621,45.562542,18.62085
2/12/2003,818.679993,48.790535,41.959999,9.057872,21.871206,12.992981,13.479874,27.146332,16.24822,13.472559,33.024227,20.306957,18.75852,25.643713,51.324741,16.884398,14.336868,19.155144,14.782166,20.554193,25.560095,27.698141,14.130224,19.936087,13.73,7.700274,12.993615,9.603086,30.480404,44.97023,18.827976
2/13/2003,817.369995,48.382355,41.18,9.112573,21.904858,12.860095,13.557177,26.982948,16.126593,13.396173,32.879307,19.982159,18.929796,25.637646,51.819611,16.896656,14.326518,18.997372,14.957236,20.397518,25.369905,27.564428,13.796968,19.848619,13.18,7.712668,12.858096,9.843956,31.407772,44.598949,18.64846
2/14/2003,834.890015,49.396427,40.700001,9.299475,22.308638,13.198361,13.774208,27.688522,16.38415,13.377077,33.921436,20.419924,18.809269,26.336294,53.240437,17.366917,14.495676,19.175375,15.374211,20.651176,25.676659,27.878647,14.230205,20.285959,12.59,7.737446,13.336388,10.23695,31.677109,45.703968,19.117962
2/18/2003,851.169983,50.595459,41.880001,9.367854,23.082544,13.590986,13.890154,28.00791,16.634577,13.832209,33.873127,21.069527,18.79023,26.785866,54.278091,17.544991,14.871956,19.863091,15.889877,21.262949,25.955822,28.079214,14.596788,20.185036,12.78,7.867541,13.790767,10.604596,32.478966,46.110626,19.387804
2/19/2003,845.130005,50.710258,42.860001,9.269842,23.048893,13.590986,13.800961,27.985622,16.512943,13.841759,33.659191,20.737669,18.650669,26.943832,54.461685,17.577751,14.875415,19.733635,15.666341,20.957067,25.768692,27.79842,14.556799,20.306143,12.46,7.762227,13.432046,10.636291,32.179039,45.703968,19.284016
2/20/2003,837.099976,50.480663,41.799999,9.128528,22.658573,13.705754,13.699879,27.621691,16.470011,13.622149,33.182976,20.596451,18.606272,26.925592,54.07056,17.242065,14.661371,19.478769,15.417263,20.524351,25.599977,27.912069,14.430163,19.626585,12.23,7.805589,13.432046,10.750385,31.781172,45.040974,18.522896
2/21/2003,848.169983,50.990879,42.119999,9.263007,22.645111,13.820523,13.800961,28.015327,16.570179,13.746276,33.748901,21.182497,18.821959,27.338707,54.677219,17.778326,14.744224,19.80241,15.730212,21.009295,25.842321,28.446918,14.936719,19.942814,12.4,8.332157,13.567563,10.642628,32.736057,45.350384,19.706095
2/24/2003,832.580017,50.104366,42.299999,9.076106,22.194239,13.470174,13.450147,26.864103,16.055044,13.485291,32.879307,20.829456,18.86636,26.883068,52.841309,17.397621,14.291994,19.539452,15.372552,20.121473,25.428183,27.731558,14.783416,19.16906,11.7,8.04719,13.240729,10.484163,32.093342,43.706085,19.533113
2/25/2003,838.570007,50.42963,42,9.203744,22.248064,13.621194,13.554198,26.856684,16.283995,13.38026,33.424522,21.210749,18.891741,26.785866,53.15263,17.479492,14.412819,19.458548,15.449198,19.770815,25.486465,28.005674,15.223328,18.967201,11.31,8.164896,13.360302,10.604596,32.295319,44.068539,19.726851
2/26/2003,827.549988,49.364525,41.900002,9.053316,22.025984,13.494339,13.402567,26.596743,16.162361,13.367531,33.010433,21.182497,18.79023,26.506405,53.064838,17.434467,14.378296,19.486862,15.078776,20.002108,25.323875,27.397284,15.249971,18.731712,11.32,7.929488,13.288561,10.294002,31.719942,44.377941,19.457003
2/27/2003,837.280029,49.287991,41.889999,9.176389,22.261522,13.687632,13.518519,27.168634,16.362694,13.431183,33.238186,21.464928,19.367519,27.022804,54.030666,17.92161,14.371395,19.685093,15.059612,20.128925,25.339224,27.811783,15.403284,18.805731,11.02,8.115334,13.153042,10.585582,32.307594,44.501709,19.304779
2/28/2003,841.150024,49.715317,41.299999,9.167275,22.598001,13.699708,13.482841,27.36915,16.298302,13.676252,33.169159,21.549658,19.576857,27.296185,55.435505,18.052586,14.285089,19.842865,15.136256,20.367672,25.112213,27.811783,15.629895,18.543316,11.05,8.177285,13.599448,10.934207,32.105583,45.438778,19.823721
3/3/2003,834.809998,49.319862,42.200001,8.937068,22.315369,13.802403,13.482841,26.945799,16.24822,13.67307,32.982819,21.55673,19.729111,26.998499,54.294079,18.138556,14.157352,19.733635,15.034064,20.076708,24.793161,28.547194,15.389955,18.240545,10.99,8.065775,13.392189,10.560225,32.093342,46.278614,19.069515
3/4/2003,821.98999,48.918083,42.66,8.745605,22.046179,13.530583,13.378786,26.425911,15.919101,13.412082,32.368584,20.688246,19.443638,26.943832,52.434231,17.909323,13.756908,19.248188,14.7339,19.360481,24.507874,28.232964,14.730102,18.469311,10.67,7.960462,12.794325,10.534872,31.640377,45.757011,18.336075
3/5/2003,829.849976,49.574997,42.040001,8.558703,22.301901,13.778245,13.569064,26.745277,15.919101,13.510751,33.04493,20.299894,19.697393,27.350876,52.921146,18.097626,14.071054,19.43428,14.970201,19.718601,24.845318,28.13269,14.763423,17.99159,10.1,8.071971,12.706637,10.763065,32.325947,45.47414,18.225368
3/6/2003,822.099976,49.154057,42.240002,8.558703,21.904858,13.288964,13.387709,26.143671,15.418281,13.367531,32.713673,20.299894,19.538795,26.949892,52.362408,17.987095,13.725841,19.066139,14.861632,19.136662,24.587622,28.105949,14.730102,17.601353,10.25,8.090558,12.483435,10.560225,32.625889,45.155571,18.03163
3/7/2003,828.890015,49.683441,42.720001,8.592898,22.254805,13.464139,13.542304,26.069399,15.382509,13.48943,33.210575,20.582327,19.665678,27.654629,53.224472,18.249088,13.915714,19.389776,15.046841,19.412708,24.836109,28.273087,15.010041,17.386042,10.4,8.294987,12.531262,10.148211,33.850121,44.987442,18.509058
3/10/2003,807.47998,48.280304,45.18,8.449302,21.45397,12.950703,13.161756,24.955332,14.731436,13.008238,32.527325,20.024529,19.082047,26.518568,51.356655,17.917505,13.584298,19.025686,14.65726,18.920298,24.477192,28.072519,14.610118,17.170738,10.38,8.01002,12.1008,10.078485,33.133938,43.899033,18.453705
3/11/2003,800.72998,48.057064,44.799999,8.583777,21.25881,12.533907,13.182564,24.63596,14.416628,12.825386,32.299568,19.826818,18.891741,26.069,50.247147,17.606394,13.449659,19.005455,14.561459,18.771086,24.756361,27.470827,14.536606,16.968884,10.09,7.780808,11.973257,10.046792,33.348175,43.952133,18.176929
3/12/2003,804.190002,47.94865,45.080002,8.775198,21.191523,12.533907,13.126076,24.881048,14.294998,13.008238,32.782684,20.172804,18.75852,25.819895,50.167316,18.212238,13.104452,18.900288,14.938269,18.987453,25.139826,26.708683,14.817315,16.921785,9.72,7.687888,12.1008,10.249629,33.470604,43.359264,18.557493
3/13/2003,831.900024,50.034199,45.700001,9.098069,22.234612,13.119828,13.601768,26.203089,14.938916,13.357906,34.197502,21.175444,19.729111,26.494259,53.304268,18.46195,13.508351,19.636547,15.755758,20.061787,25.609184,27.510941,15.47229,17.056362,10.31,8.071971,12.913898,10.99759,33.960297,44.261852,19.560787
3/14/2003,833.27002,50.384983,45.400002,9.201846,22.530716,12.841973,13.601768,26.188231,14.874527,13.434895,34.066376,20.893003,19.913082,26.044693,53.176582,18.916338,13.546324,19.768421,15.877098,20.345289,25.584648,27.704811,15.365356,17.190926,10.07,8.294987,13.089272,10.883497,33.782787,44.067173,18.875776
3/17/2003,862.789978,52.591717,45.799999,9.453228,23.997765,13.627225,13.928804,27.569693,15.48983,13.92892,35.867695,21.81798,20.712399,26.87092,54.996483,19.403467,14.109033,20.226929,16.560472,21.165964,26.228855,28.727695,15.973563,18.099253,10.84,8.710052,13.559594,11.447639,34.517311,45.491844,20.342665
3/18/2003,866.450012,52.598103,45.259998,9.448612,24.266947,13.778245,13.878264,27.547398,15.94772,13.77173,36.060944,21.881517,20.293705,26.767651,55.539284,19.342058,14.17462,20.51095,16.630716,21.531536,26.572439,28.981762,16.000294,18.724981,11.21,9.168472,13.216815,11.56808,34.756054,45.73077,20.238873
3/19/2003,874.02002,52.298344,46,9.642339,24.428459,14.092345,13.997186,27.896494,15.876171,14.185555,36.676247,21.945068,20.826582,27.053177,56.090027,19.628609,14.143549,20.559637,16.809546,21.262949,26.971233,29.082026,16.407982,18.805731,11.04,9.081743,13.527705,11.396933,35.080463,48.827843,20.481049
3/20/2003,875.669983,52.425903,46.02,9.577762,24.697638,14.213156,13.928804,28.594645,16.040735,14.438986,36.717739,21.726192,21.023247,27.326571,55.938389,19.833282,14.191883,20.547474,16.764833,21.262949,26.995775,29.068666,16.655273,18.718256,11.06,9.187055,13.663219,11.580752,35.129433,50.261349,20.709389
3/21/2003,895.789978,54.147903,45.98,9.743813,25.478281,14.88968,14.050699,25.334116,15.883339,14.846394,37.796234,22.050982,21.625902,27.593882,57.550724,20.140305,14.875415,20.981634,16.96921,22.396982,27.271862,29.984587,17.230047,18.906654,11.4,9.168472,14.938667,11.992763,35.912952,50.668392,21.262928
3/24/2003,864.22998,52.457794,44.48,9.434778,24.462112,14.273554,13.601768,24.465124,15.325262,14.329915,36.30983,21.253105,20.902719,26.682587,55.810631,19.428036,13.929514,20.389223,16.15173,21.322645,26.8608,29.209055,16.294359,18.186714,10.95,8.833944,13.870481,11.295509,34.737694,49.075603,20.41186
3/25/2003,874.73999,53.223129,44.299999,9.455535,23.728579,14.581614,13.812855,24.331446,15.482673,14.62184,36.966618,21.87446,21.004211,26.755486,56.425282,19.350254,14.133197,20.567755,16.279457,21.262949,27.001907,29.870935,16.782257,18.415478,11.18,8.796778,14.101656,11.434963,34.939674,49.447266,20.591755
3/26/2003,869.950012,52.011333,43.959999,9.393262,23.674751,14.599745,13.646361,24.182894,15.46836,14.557681,36.869827,22.043922,20.870991,26.348452,56.71265,19.067789,13.815593,20.409515,16.126179,21.659302,27.097004,30.13834,16.989447,17.762827,11.24,8.697659,14.053827,11.339882,34.682594,49.730438,20.688625
3/27/2003,868.52002,51.947575,43.700001,9.423249,23.170025,14.56954,13.548248,23.507025,15.296655,14.612215,37.014996,21.464928,20.92219,26.239101,56.337486,18.867207,13.836422,20.291843,15.992058,21.334675,27.235054,29.128826,16.748838,17.843571,11.5,8.759604,14.013969,11.143385,34.866226,50.12862,20.418774
3/28/2003,863.5,51.564896,43.439999,9.393262,23.028706,14.768876,13.577981,23.820253,15.303805,14.698827,36.731556,21.486115,20.659779,26.087229,55.962307,19.05142,13.753116,20.490665,15.755758,21.349777,27.192116,29.402943,16.461451,17.56098,11.52,8.623318,14.101656,10.915193,35.123322,49.995895,20.453377
3/31/2003,848.179993,50.021454,42.740002,9.33561,22.362482,14.321878,13.375815,23.589058,14.667038,14.666746,35.971073,21.203686,20.35257,25.746996,54.341976,18.924522,13.628149,20.015934,15.461972,20.843966,27.317888,29.108778,16.280998,16.861229,11.14,8.146311,13.567563,10.319355,35.423264,48.730507,20.245802
4/1/2003,858.47998,50.212788,43.759998,9.314851,22.624933,14.635981,13.765283,23.872454,15.031932,14.868849,36.240685,21.471994,20.685383,26.002167,55.571209,19.252008,13.690629,20.064621,15.551381,20.979855,27.462069,29.082026,16.568388,17.271664,11,8.363133,13.639309,10.408101,35.759926,48.88979,20.169687
4/2/2003,880.900024,51.953949,46.400002,9.559314,23.434408,15.383404,14.071509,24.558575,15.704466,15.125486,37.381428,22.326355,21.331804,26.555,57.790211,19.358438,14.402238,20.405455,16.42634,21.515863,27.646126,29.951159,17.296886,17.937769,11.81,8.895896,14.33283,11.10535,35.753796,50.376404,21.069185
4/3/2003,876.450012,52.240898,45.860001,9.501656,23.39393,15.279261,13.913941,24.424335,15.811784,15.292297,37.367607,22.227501,21.216604,26.287693,57.750286,18.801723,14.391824,20.332417,16.432732,21.213886,27.437525,30.018021,17.397133,17.863752,12.24,8.920675,14.06977,11.137048,35.172298,49.624249,20.972315
4/4/2003,878.849976,51.526619,46.18,9.663093,23.93358,15.671342,13.997186,24.685358,15.804626,15.465528,37.747833,22.291052,21.664618,26.415281,57.518837,19.063702,14.301574,20.498777,16.023993,21.772551,27.655336,30.532803,17.664486,17.830118,11.92,8.895896,13.902369,10.807435,35.404896,49.420723,21.408232
4/7/2003,879.929993,51.322517,46.299999,9.61697,24.12921,15.708101,13.922854,24.916552,16.11228,15.407785,37.55426,22.714699,21.594213,26.403126,57.718361,19.186504,14.315454,20.839611,16.075083,21.855591,27.428329,30.385719,17.597649,18.435663,12.12,8.846336,14.141514,10.99759,35.092701,49.659634,21.98945
4/8/2003,878.289978,51.067436,46.259998,9.651562,23.764942,15.922529,14.107187,24.782299,16.140898,15.202476,37.720196,23.187786,21.664618,26.506405,58.02969,19.489433,14.568856,20.774689,16.336939,21.629103,27.578646,30.191832,17.664486,18.408751,11.72,8.871118,13.65525,10.839125,35.19677,49.208344,21.941017
4/9/2003,865.98999,50.199993,46.560001,9.610053,23.205046,15.763239,13.789076,24.103649,15.940569,14.971503,37.125622,22.89122,21.485407,25.99655,57.399071,19.301119,14.26339,20.425745,15.691882,21.062899,27.391516,30.485998,17.209995,18.489489,11.07,8.505615,13.631335,10.572897,35.049862,49.535759,21.304443
4/10/2003,871.580017,50.391369,46.560001,9.557009,23.522104,15.757113,13.946646,24.349756,16.226755,15.077368,37.734009,23.858562,21.664618,26.29755,57.750286,19.436216,14.353642,20.03215,15.70466,21.395073,27.231991,30.519442,17.290207,18.227081,11.02,8.722438,13.822652,10.699677,35.019276,49.739277,22.037886
4/11/2003,868.299988,50.225536,46.68,9.554704,23.353449,15.67747,13.747447,24.40196,16.162361,15.070948,36.627853,23.406672,21.594213,26.328264,57.806168,19.272472,14.211318,20.007805,15.455586,21.206343,27.363907,30.472633,17.310259,17.809933,10.63,8.666684,14.22123,10.610939,35.123322,50.845371,21.366724
4/14/2003,885.22998,51.067436,47.48,9.780713,24.021276,16.259478,13.913941,24.752483,16.527258,15.237764,36.399723,23.830317,22.080627,27.096121,59.458481,19.640896,14.277273,20.389223,15.813235,21.7801,27.593977,30.43252,17.744686,18.33474,10.99,8.734828,14.508205,10.877157,35.368164,51.570969,21.733435
4/15/2003,890.809998,52.802181,47.220001,9.808384,24.891466,16.461651,14.107187,25.11791,17.263075,15.529687,38.224873,24.486971,22.394238,27.274267,61.094761,19.939716,14.193961,20.713833,15.711053,22.701118,27.698761,30.318859,18.152382,18.361654,10.39,8.784387,14.595893,10.85814,34.266342,52.6063,22.238546
4/16/2003,879.909973,52.859577,47.200001,9.201846,24.520452,16.23497,13.896096,24.633158,17.436211,15.038871,37.706352,24.0492,22.381432,26.709124,60.025185,19.816917,13.950976,20.32836,15.915419,22.421793,27.458384,31.154556,17.81151,17.924311,10.28,9.044574,14.3408,11.511031,33.293095,51.482491,21.927176
4/17/2003,893.580017,53.739723,47.860001,9.31716,25.012886,16.731211,14.122046,24.745024,17.818558,15.285883,38.307842,24.430485,22.592642,26.752111,60.743595,20.283581,14.461255,20.608328,16.285845,22.874754,27.507683,31.61586,18.292728,17.931038,10.5,9.255198,14.667633,11.827959,33.672596,52.119591,22.349268
4/21/2003,892.01001,53.165722,48.130001,9.250282,24.601398,16.816977,13.958537,24.983671,17.941191,15.096616,38.010551,24.0492,22.528635,26.721405,60.94313,20.099375,14.318932,20.527189,16.100636,22.92005,27.560089,30.753422,18.35956,18.018503,10.65,9.465829,14.707492,11.821623,33.886848,50.90733,22.45997
4/22/2003,911.369995,54.613472,48.82,9.319468,25.559282,17.570534,14.22016,25.729448,18.705868,15.658004,38.70882,23.879734,23.591064,27.175976,62.523567,19.947905,14.818785,21.099298,16.451899,23.440971,28.083975,29.951159,18.479866,18.704802,11.04,9.614506,15.042296,12.043477,34.333691,51.809895,22.840521
4/23/2003,919.02002,54.690033,48.52,9.224908,25.309692,18.036137,14.321246,25.938274,18.684233,15.808776,38.701912,23.893852,23.64867,27.304977,62.60339,19.501709,14.933339,21.103357,16.42634,23.765596,27.905235,29.85087,18.633583,18.933559,11.53,10.054346,15.33725,12.347731,34.768299,51.889542,22.992746
4/24/2003,911.429993,54.339241,47.98,9.204156,24.992651,17.497015,14.145834,25.90844,18.597672,15.998047,38.10043,23.689095,22.976639,26.850399,61.741325,19.481247,14.867388,20.997856,16.279457,24.02228,27.695667,30.051439,18.479866,18.590414,11.7,9.849912,14.866926,12.011787,35.19677,52.455872,22.688297
4/25/2003,898.809998,53.497364,47.18,9.091154,24.749804,17.129427,14.098269,25.669786,18.337965,15.670837,38.02438,23.33606,22.592642,26.659977,60.654099,19.423931,14.822261,20.600216,16.107018,23.305075,27.470701,30.185139,18.35956,18.294367,11.68,9.676455,14.47632,11.58709,34.407146,52.022255,22.383852
4/28/2003,914.840027,54.288239,47,9.301019,25.289461,17.650167,14.249893,26.117262,18.814085,16.148825,38.777962,24.338692,23.098251,26.917974,61.165737,19.714582,15.099963,20.892363,16.439119,24.203459,27.94838,30.419151,18.653633,18.422201,11.9,9.918054,14.707492,11.88501,34.896828,53.031052,22.916637
4/29/2003,917.840027,54.632648,46.939999,9.416327,25.451357,17.852341,14.309355,26.162016,19.016083,16.161654,39.116726,24.599941,22.272631,26.893408,61.117794,19.923344,15.158964,20.831497,16.477444,24.392191,27.99769,29.884308,18.880873,18.677889,11.99,9.980005,14.611833,11.992763,34.82338,52.747887,23.075777
4/30/2003,916.919983,54.147903,46.639999,9.31716,25.539053,17.981005,14.348008,26.12471,19.081001,16.777578,38.936977,24.437544,21.97822,26.967115,60.678059,19.767792,15.283932,20.730055,16.330551,24.641315,27.689518,30.405769,18.800678,18.354925,12.06,9.924249,14.874893,11.663157,34.49897,52.986782,23.138054
5/1/2003,916.299988,54.779312,46.639999,9.326386,25.464846,17.938114,14.383686,26.23658,18.90065,17.210655,38.674255,24.239847,22.176636,26.819696,60.222382,19.911064,15.016652,20.498777,16.42634,24.180811,27.695667,30.218573,18.379612,18.240545,12.41,10.029564,14.922726,11.745557,34.474476,52.429314,22.764414
5/2/2003,930.080017,55.850784,47,9.455535,25.943789,18.293444,14.568015,26.959997,19.43449,16.28997,38.81945,24.585823,22.445442,27.132975,61.237679,20.25902,15.256169,20.51095,16.669041,24.377096,27.781958,30.252001,19.054644,19.256521,12.75,10.066734,15.058246,12.06249,34.670345,53.747795,23.055017
5/5/2003,926.549988,55.181122,48.580002,9.347138,25.8426,18.59977,14.285581,27.131525,19.405621,16.51774,38.425385,24.190418,22.093422,27.120693,61.149734,19.939716,15.273521,20.340532,16.515759,24.331789,27.778879,30.024696,19.328674,18.583693,13.02,9.911859,14.739381,12.068836,34.560165,54.623829,23.297194
5/6/2003,934.390015,55.812527,49.279999,9.460147,26.375511,18.81419,14.386651,27.452213,19.650913,17.127251,38.653507,24.62112,22.20863,27.427834,61.717354,19.992937,15.263112,20.336479,16.841475,24.23365,27.643288,29.884308,19.702946,18.933559,13.1,9.955228,14.715466,12.392448,34.596909,54.561878,23.753874
5/7/2003,929.619995,55.38443,49.220001,9.979046,26.314793,18.881586,14.28494,27.370176,19.369562,17.014967,38.0797,24.246899,21.920618,27.26812,61.717354,20.050245,15.37766,20.182289,16.598783,23.939234,27.689518,30.084864,19.776466,19.095045,12.34,9.905664,14.63575,12.183054,34.896828,54.146,23.643152
5/8/2003,920.27002,54.981884,48.540001,9.889105,25.815615,18.354706,14.084499,26.751175,18.612093,16.674925,38.0313,24.677614,21.626211,27.139114,59.207085,19.80463,15.155503,19.97941,16.439119,23.569305,27.46455,30.118298,19.535856,18.933559,12.13,9.924249,14.484293,11.973658,34.547928,53.783195,24.065228
5/9/2003,933.409973,55.940319,48.279999,10.145094,26.8477,18.428232,14.186219,27.213554,18.929518,16.5049,38.577465,24.924746,21.779823,27.519974,59.958565,20.05434,15.44014,20.210688,16.835094,24.135511,27.581661,29.924404,19.856663,19.579483,12.13,10.116293,14.874893,12.424174,34.486717,54.906986,24.404278
5/12/2003,945.109985,56.866802,49.34,10.262714,27.26593,18.955101,14.389646,27.869846,19.441706,16.51774,39.199692,25.560219,21.773418,28.011408,60.350285,20.144398,15.516511,20.425745,16.732901,24.550728,27.390585,30.258688,20.103958,20.063927,12.6,10.097709,15.177814,12.684332,34.376541,56.048481,24.999346
5/13/2003,942.299988,57.492989,49.220001,10.205055,27.184996,18.820322,14.335795,27.847473,19.383995,16.64926,38.363144,25.560219,21.741415,28.945118,59.918564,20.263109,15.336008,20.340532,16.598783,24.150616,27.060827,30.044743,20.017067,19.882257,12.64,10.060537,14.74735,12.582812,33.972542,55.579494,25.193081
5/14/2003,939.280029,56.675117,49.02,10.205055,27.259193,18.679407,14.28494,27.735607,19.239708,16.937975,37.263897,25.355455,21.927015,28.656403,59.918564,20.406395,15.447088,20.377054,16.362482,24.067568,27.304289,29.817448,19.783152,19.956701,13.15,10.091514,14.587919,12.474935,33.880722,54.659225,24.860952
5/15/2003,946.669983,57.441853,49.040001,10.294996,27.650446,19.016361,14.398629,28.026461,19.694189,16.992508,37.167095,24.988287,21.959024,29.024958,60.837978,20.762526,15.495676,20.588047,16.471058,24.135511,27.70492,30.392401,19.629425,20.410109,13.98,10.3517,14.715466,12.690678,33.93581,54.924664,23.843819
5/16/2003,944.299988,56.860416,49.18,10.135877,27.400843,19.145018,14.476404,28.227814,19.622055,17.438419,36.586361,25.08008,21.895016,29.190825,61.317627,20.973537,15.412371,20.385166,16.330551,24.120415,27.834351,30.920559,19.509121,20.586056,13.5,10.227803,14.699521,12.373407,34.452236,55.305191,23.601227
5/19/2003,920.77002,55.237457,48.98,10.172773,26.77351,18.636528,14.228096,27.138977,18.922287,17.002131,36.275257,24.148052,21.248606,28.244835,59.438919,20.969437,15.138144,20.312132,15.813235,23.289972,27.744997,30.318859,18.760572,19.67247,13.06,9.608311,14.205288,11.846748,33.585396,53.783195,23.012062
5/20/2003,919.72998,54.802979,48.919998,10.267326,26.753258,18.642651,14.174251,27.094231,19.052147,17.383881,36.510326,24.105688,21.216604,28.275528,59.518864,21.219368,15.072192,20.320244,15.730212,23.758039,27.535423,30.258688,20.498278,19.57774,13,9.936639,14.229202,11.840405,33.191921,53.977856,23.150692
5/21/2003,923.419983,55.064953,48.540001,10.179689,27.043324,18.716166,14.150316,26.848133,19.463337,17.679016,36.358212,24.444599,21.255003,28.693251,60.038506,21.309502,15.072192,20.437916,15.347013,23.546658,27.560089,30.044743,20.464867,19.489756,13.04,9.818939,14.253114,11.954621,32.859943,53.004482,22.915022
5/22/2003,931.869995,55.001068,48.919998,10.269635,26.948889,18.679407,14.084499,26.587107,19.571558,17.695047,36.572544,24.81883,21.49181,28.96356,60.782005,21.215265,15.360301,20.648907,15.430041,23.365471,27.606318,30.392401,20.6119,19.692776,13.36,10.010981,14.444431,11.910205,32.816921,53.243401,23.351692
5/23/2003,933.219971,54.477127,49.299999,10.191217,26.97587,18.930592,14.150316,27.407463,19.542694,17.547485,35.950329,24.55052,21.683809,29.356703,60.877934,21.227558,15.158964,20.815275,15.468358,23.440971,27.674114,30.352289,20.411394,20.295063,13.7,10.072929,14.540092,11.935587,32.638638,54.101753,22.915022
5/27/2003,951.47998,56.029781,49.200001,10.299611,27.468307,19.635132,14.431529,27.474594,20.148672,17.890747,36.296013,25.362513,22.125429,29.473406,62.74065,21.465193,15.273521,21.180445,15.832397,23.893946,28.07781,30.399084,21.019594,20.234152,14.46,10.624274,15.042296,12.551085,32.841507,54.942383,23.566568
5/28/2003,953.219971,55.953087,48.560001,10.1843,28.082161,19.941448,14.28494,27.780355,20.646433,17.980558,36.883663,26.372219,22.20863,29.485689,63.875839,21.653673,15.093013,21.160164,15.589704,23.825989,28.284292,30.352289,21.226776,20.558983,14.09,10.934021,15.496678,12.525702,32.989052,55.05743,24.432976
5/29/2003,949.640015,55.818909,47.860001,10.290387,27.677408,19.769911,14.231091,27.862381,20.415594,17.624477,36.510326,25.86384,22.791052,29.22769,63.628056,21.309502,14.832678,21.225082,15.58332,23.675005,28.083975,30.265377,21.721361,20.267986,14.03,10.927825,15.369135,13.217339,32.823071,55.420231,24.50923
5/30/2003,963.590027,56.253391,47.48,10.509478,28.102385,20.131371,14.449479,28.570868,20.877281,17.996601,36.372051,26.301601,23.411865,30.253538,65.154953,21.366863,15.158964,21.809368,15.717433,24.007175,28.296614,30.345596,21.71468,20.755236,14.5,11.231377,15.664075,13.210993,33.413265,56.614807,25.389492
6/2/2003,967,55.799767,47.619999,10.562522,28.588087,20.780769,14.62898,29.309206,21.310135,17.322927,36.268353,26.358093,23.56547,30.235123,66.785881,21.469286,15.412371,22.178602,15.736594,23.931683,28.142525,31.087688,21.81493,21.628216,14.53,11.603071,15.99888,12.931803,32.718544,57.172295,25.75687
6/3/2003,971.559998,53.55703,48.349998,10.634014,28.567835,20.7195,14.739671,29.040726,21.53376,16.5049,36.537964,26.379269,22.887049,29.909542,66.354149,21.358669,15.655358,22.207005,15.889879,24.007175,28.3675,32.030354,21.848349,21.729725,13.91,11.801311,15.751771,13.388667,33.105862,55.738773,25.701418
6/4/2003,986.23999,53.831772,48.34,10.744716,29.316612,21.252499,15.029858,29.734301,21.836746,16.896271,37.236244,26.428682,23.111057,30.622116,68.152908,21.362766,15.818507,22.653336,15.883487,24.23365,28.46611,31.75625,21.71468,22.704216,15,12.334072,16.525007,13.566335,33.234951,56.836037,26.131165
